province,main_sector,subsector,hazard,variable_code,action,weight_pct,basis,note
Sabaragamuwa,Agriculture Sector,Paddy,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Agriculture Sector,Paddy,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Agriculture Sector,Paddy,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Sabaragamuwa,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (20),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Sabaragamuwa,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,15,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (20),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Sabaragamuwa,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Livestock Sector,Pig and Sheep Farming,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Sabaragamuwa,Livestock Sector,Poultry Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Livestock Sector,Poultry Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Livestock Sector,Poultry Farming,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Sabaragamuwa,Livestock Sector,Poultry Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Livestock Sector,Poultry Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Livestock Sector,Poultry Farming,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Sabaragamuwa,Livestock Sector,Poultry Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Livestock Sector,Poultry Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Livestock Sector,Poultry Farming,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Sabaragamuwa,Agriculture Sector,Tea,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Agriculture Sector,Tea,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Agriculture Sector,Tea,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Sabaragamuwa,Agriculture Sector,Tea,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Agriculture Sector,Tea,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Agriculture Sector,Tea,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Sabaragamuwa,Agriculture Sector,Tea,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Agriculture Sector,Tea,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Agriculture Sector,Tea,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Sabaragamuwa,Tourism Sector,,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Tourism Sector,,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Sabaragamuwa,Tourism Sector,,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Sabaragamuwa,Tourism Sector,,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Tourism Sector,,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Tourism Sector,,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Sabaragamuwa,Tourism Sector,,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Tourism Sector,,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Tourism Sector,,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Sabaragamuwa,Transportation Sector,,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Transportation Sector,,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Sabaragamuwa,Transportation Sector,,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Sabaragamuwa,Transportation Sector,,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Transportation Sector,,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Sabaragamuwa,Transportation Sector,,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Sabaragamuwa,Transportation Sector,,Landslide,THREE_DAY_CUMULATIVE_RAINFALL,add,18,derived: 60% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Sabaragamuwa,Transportation Sector,,Landslide,VERY_WET_DAYS_95TH_PERCENTILE,add,12,derived: 40% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Sabaragamuwa,Transportation Sector,,Landslide,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Livestock Sector,Buffalo Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Livestock Sector,Buffalo Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Livestock Sector,Buffalo Farming,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Livestock Sector,Buffalo Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Livestock Sector,Buffalo Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Livestock Sector,Buffalo Farming,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Livestock Sector,Buffalo Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Livestock Sector,Buffalo Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Livestock Sector,Buffalo Farming,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Agriculture Sector,Coconut,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Agriculture Sector,Coconut,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Agriculture Sector,Coconut,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Livestock Sector,Goat Farming,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Livestock Sector,Goat Farming,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Livestock Sector,Goat Farming,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Livestock Sector,Goat Farming,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Livestock Sector,Goat Farming,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Livestock Sector,Goat Farming,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Livestock Sector,Goat Farming,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Livestock Sector,Goat Farming,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Livestock Sector,Goat Farming,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Human Settlements Sector,,Drought,DROUGHT_EVENTS_1974_TO_2004,add,10,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (40),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Human Settlements Sector,,Drought,DROUGHT_EVENTS_2005_TO_2022,add,30,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (40),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Human Settlements Sector,,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Human Settlements Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,3.75,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (15),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Human Settlements Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,11.25,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (15),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Human Settlements Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Southern,Human Settlements Sector,,Flood,FLOOD_EVENTS_1974_TO_2004,add,10,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (40),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Human Settlements Sector,,Flood,FLOOD_EVENTS_2005_TO_2023,add,30,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (40),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Human Settlements Sector,,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Human Settlements Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,3,derived: 25% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (12),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Southern,Human Settlements Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023,add,9,derived: 75% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (12),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Southern,Human Settlements Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023,retire,,,superseded by MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023
Southern,Human Settlements Sector,,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,18,derived: 60% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Southern,Human Settlements Sector,,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,12,derived: 40% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Southern,Human Settlements Sector,,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Industry Sector,,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Industry Sector,,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Industry Sector,,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Industry Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,2.5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (10),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Industry Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,7.5,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (10),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Industry Sector,,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Southern,Industry Sector,,Flood,FLOOD_EVENTS_1974_TO_2004,add,10,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (40),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Industry Sector,,Flood,FLOOD_EVENTS_2005_TO_2023,add,30,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (40),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Industry Sector,,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Industry Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,7.5,derived: 25% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (30),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Southern,Industry Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023,add,22.5,derived: 75% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (30),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Southern,Industry Sector,,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023,retire,,,superseded by MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023
Southern,Industry Sector,,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,18,derived: 60% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Southern,Industry Sector,,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,12,derived: 40% of retired VERY_WET_DAYS (30),replaces VERY_WET_DAYS
Southern,Industry Sector,,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Water Sector,Irrigation Water,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Water Sector,Irrigation Water,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Water Sector,Irrigation Water,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Water Sector,Irrigation Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,7.5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (30),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Water Sector,Irrigation Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,22.5,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (30),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Water Sector,Irrigation Water,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
Southern,Water Sector,Irrigation Water,Flood,FLOOD_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Water Sector,Irrigation Water,Flood,FLOOD_EVENTS_2005_TO_2023,add,37.5,derived: 75% of retired FLOOD_EVENTS_1974_TO_2023 (50),replaces FLOOD_EVENTS_1974_TO_2023
Southern,Water Sector,Irrigation Water,Flood,FLOOD_EVENTS_1974_TO_2023,retire,,,superseded by FLOOD_EVENTS_1974_TO_2004 + FLOOD_EVENTS_2005_TO_2023
Southern,Water Sector,Irrigation Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,1.25,derived: 25% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (5),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Southern,Water Sector,Irrigation Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023,add,3.75,derived: 75% of retired MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023 (5),replaces MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023
Southern,Water Sector,Irrigation Water,Flood,MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2023,retire,,,superseded by MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_FLOOD_AFFECTED_PEOPLE_DURING_2005_TO_2023
Southern,Water Sector,Irrigation Water,Flood,THREE_DAY_CUMULATIVE_RAINFALL,add,21,derived: 60% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Water Sector,Irrigation Water,Flood,VERY_WET_DAYS_95TH_PERCENTILE,add,14,derived: 40% of retired VERY_WET_DAYS (35),replaces VERY_WET_DAYS
Southern,Water Sector,Irrigation Water,Flood,VERY_WET_DAYS,retire,,,superseded by THREE_DAY_CUMULATIVE_RAINFALL + VERY_WET_DAYS_95TH_PERCENTILE
Southern,Agriculture Sector,Paddy,Drought,DROUGHT_EVENTS_1974_TO_2004,add,12.5,derived: 25% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Agriculture Sector,Paddy,Drought,DROUGHT_EVENTS_2005_TO_2022,add,37.5,derived: 75% of retired DROUGHT_EVENTS_1974_TO_2022 (50),replaces DROUGHT_EVENTS_1974_TO_2022
Southern,Agriculture Sector,Paddy,Drought,DROUGHT_EVENTS_1974_TO_2022,retire,,,superseded by DROUGHT_EVENTS_1974_TO_2004 + DROUGHT_EVENTS_2005_TO_2022
Southern,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004,add,2.5,derived: 25% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (10),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022,add,7.5,derived: 75% of retired MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022 (10),replaces MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022
Southern,Agriculture Sector,Paddy,Drought,MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2022,retire,,,superseded by MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_1974_TO_2004 + MAXIMUM_DROUGHT_AFFECTED_PEOPLE_DURING_2005_TO_2022
